,Word,isNeologism
9514,ediție,1
9515,edometru,1
9516,educa,1
9517,educabil,1
9518,educativ,1
9519,educator,1
9520,educație,1
9521,educațional,1
9522,edul,1
9523,edulcora,1
9524,edulcorant,1
9525,edulcorat,1
9526,edulcorație,1
9527,efeb,1
9528,efecație,1
9529,efect,1
9530,efectiv,1
9531,efectivitate,1
9532,efector,1
9533,efectua,1
9534,efedrină,1
9535,efedră,1
9536,efelidă,1
9537,efelie,1
9538,efemer,1
9539,efemeridă,1
9540,efemeră,1
9541,efemina,1
9542,efeminat,1
9543,efeminație,1
32843,efendi,0
9544,eferent,1
9545,efervescent,1
9546,efervescență,1
9547,efetonină,1
9548,eficace,1
9549,eficacitate,1
9550,eficient,1
9551,eficiență,1
9552,efigial,1
9553,efigie,1
9554,efila,1
9555,efleuraj,1
9556,eflorescent,1
9557,eflorescență,1
9558,eflorisment,1
9559,efluent,1
9560,efluență,1
9561,efluviu,1
9562,eflux,1
32844,efor,0
9563,eforat,1
32845,eforie,0
9564,efort,1
9565,efracție,1
9566,efrenat,1
9567,efroaiabil,1
32846,eftaxie,0
9568,efuziometru,1
9569,efuziune,1
9570,efuziv,1
9571,egal,1
9572,egala,1
9573,egalabil,1
9574,egalitar,1
9575,egalitarism,1
9576,egalitarist,1
9577,egalitate,1
9578,egaliza,1
9579,egalizator,1
9580,egalizor,1
9581,egeean,1
9582,egerie,1
9583,eghilet,1
9584,egidă,1
9585,egiptolog,1
9586,egiptologie,1
9587,egipțiac,1
9588,eglantină,1
9589,eglogă,1
9590,egocentric,1
9591,egocentrism,1
9592,egoism,1
9593,egoist,1
9594,egolatrie,1
9595,egomism,1
9596,egotism,1
9597,egotist,1
9598,egregiu,1
9599,egrena,1
9600,egresiune,1
9601,egretă,1
9602,egritudine,1
9603,egu,1
32847,egumen,0
9604,egutaj,1
32848,ei,0
9605,eider,1
9606,eidetic,1
9607,eidetism,1
9608,einsteiniu,1
9609,ejacula,1
9610,ejaculator,1
9611,ejaculație,1
9612,ejecta,1
9613,ejectabil,1
9614,ejector,1
9615,ejecție,1
32849,el,0
9616,elabora,1
9617,elaborație,1
9618,elagaj,1
9619,elamit,1
9620,elan,1
9621,elansa,1
9622,elastic,1
9623,elasticitate,1
9624,elastină,1
9625,elastomecanică,1
9626,elastomer,1
9627,elaterid,1
9628,elaterimă,1
9629,elateriu,1
32850,elciu,0
32851,ele,0
9630,eleat,1
9631,eleatic,1
9632,eleatism,1
9633,elebor,1
9634,electiv,1
9635,electivitate,1
9636,elector,1
9637,electoral,1
9638,electorat,1
9639,electret,1
9640,electric,1
9641,electrician,1
9642,electricitate,1
9643,electrifica,1
9644,electriza,1
9645,electrizabil,1
9646,electrizant,1
9647,electrizație,1
9648,electroacustic,1
9649,electroacustică,1
9650,electroanaliză,1
9651,electroanestezie,1
9652,electrobiologic,1
9653,electrobiologie,1
9654,electrobuz,1
9655,electrocapilar,1
9656,electrocapilaritate,1
9657,electrocardiograf,1
9658,electrocardiografic,1
9659,electrocardiografie,1
9660,electrocardiogramă,1
9661,electrocardioscop,1
9662,electrocardioscopie,1
9663,electrocauter,1
9664,electrocauteriza,1
9665,electroceramică,1
9666,electrochimic,1
9667,electrochimie,1
9668,electrochimograf,1
9669,electrochimogramă,1
9670,electrochirurgie,1
9671,electrocinetic,1
9672,electrocinetică,1
9673,electrocoagula,1
9674,electrocomunicație,1
9675,electrocorticografie,1
9676,electrocorticogramă,1
9677,electrocultură,1
9678,electrocuta,1
9679,electrocuțiune,1
9680,electrod,1
9681,electrodiagnostic,1
9682,electrodiagnoză,1
9683,electrodializă,1
9684,electrodinamic,1
9685,electrodinamică,1
9686,electrodinamism,1
9687,electrodinamometru,1
9688,electroencefalograf,1
9689,electroencefalografie,1
9690,electroencefalogramă,1
9691,electroeroziune,1
9692,electrofiltru,1
9693,electrofiziologie,1
9694,electrofon,1
9695,electrofor,1
9696,electroforegramă,1
9697,electroforetic,1
9698,electroforeză,1
9699,electrogalvanic,1
9700,electrogalvanism,1
9701,electrogen,1
9702,electroglotograf,1
9703,electroglotogramă,1
9704,electrograf,1
9705,electrografie,1
9706,electrogravimetrie,1
9707,electrogravură,1
9708,electroizolant,1
9709,electrolit,1
9710,electrolitic,1
9711,electrolizabil,1
9712,electrolizor,1
9713,electroliză,1
9714,electroluminescent,1
9715,electroluminescență,1
9716,electromagnetic,1
9717,electromagnetism,1
9718,electromecanic,1
9719,electromecanică,1
9720,electromenajer,1
9721,electrometalurgic,1
9722,electrometalurgie,1
9723,electrometric,1
9724,electrometrie,1
9725,electrometru,1
9726,electromiograf,1
9727,electromiografie,1
9728,electromiogramă,1
9729,electromobil,1
9730,electromotor,1
9731,electromuscular,1
9732,electron,1
9733,electronarcoză,1
9734,electronegativ,1
9735,electronegativitate,1
9736,electroneutralitate,1
9737,electronic,1
9738,electronică,1
9739,electronograf,1
9740,electronografic,1
9741,electronografie,1
9742,electronvolt,1
9743,electrooptică,1
9744,electroosmotic,1
9745,electroosmoză,1
9746,electropatologie,1
9747,electropozitiv,1
9748,electropozitivitate,1
9749,electropunctură,1
9750,electroradiologie,1
9751,electroscop,1
9752,electroscopic,1
9753,electroscopie,1
9754,electrostatic,1
9755,electrostatică,1
9756,electrostricțiune,1
9757,electrotehnic,1
9758,electrotehnică,1
9759,electroterapeut,1
9760,electroterapeutic,1
9761,electroterapic,1
9762,electroterapie,1
9763,electrotermic,1
9764,electrotermie,1
9765,electrotipic,1
9766,electrotipie,1
9767,electrotomie,1
9768,electrotonic,1
9769,electrotonus,1
9770,electrotropism,1
9771,electrovalență,1
9772,electrovalvă,1
9773,electroșoc,1
9774,electrum,1
9775,electuar,1
9776,elecțiune,1
9777,elefant,1
9778,elefantiazis,1
9779,elefantic,1
9780,elefantin,1
9781,elegant,1
9782,eleganță,1
9783,elegiac,1
9784,elegie,1
9785,element,1
9786,elementar,1
9787,elemozină,1
32852,elen,0
9788,elencos,1
9789,elenic,1
9790,elenism,1
9791,elenist,1
9792,elenistic,1
9793,eleniza,1
32853,elenă,0
32854,elenșug,0
9794,eleron,1
9795,eletronmicroscopie,1
9796,elev,1
9797,elevat,1
9798,elevator,1
9799,elevație,1
9800,elf,1
9801,eliac,1
9802,elibera,1
9803,eliberație,1
9804,elice,1
9805,elicoid,1
9806,elicoidal,1
9807,elicopter,1
9808,elida,1
9809,eligară,1
9810,eligibil,1
9811,eligibilitate,1
9812,elimina,1
9813,eliminator,1
9814,eliminatoriu,1
9815,eliminație,1
32855,elinică,0
9816,eliport,1
9817,elipsograf,1
9818,elipsoid,1
9819,elipsoidal,1
9820,elipsă,1
9821,eliptic,1
9822,elipticitate,1
9823,elisabetan,1
9824,elitar,1
9825,elitism,1
9826,elitist,1
9827,elitrotomie,1
9828,elitră,1
9829,elită,1
9830,elixir,1
9831,elizeu,1
9832,eliziune,1
9833,elmint,1
9834,elocuțiune,1
9835,elocvent,1
9836,elocvență,1
9837,elogia,1
9838,elogios,1
9839,elogiu,1
9840,elongat,1
9841,elongație,1
9842,eloxat,1
9843,eluant,1
9844,elucida,1
9845,elucidație,1
9846,elucubrant,1
9847,elucubrativ,1
9848,elucubrație,1
9849,eluda,1
9850,eludabil,1
9851,elutriere,1
9852,eluvial,1
9853,eluviu,1
9854,eluviune,1
9855,eluție,1
9856,eluțiune,1
9857,elvetic,1
9858,emaciat,1
9859,emaciație,1
9860,emagramă,1
9861,email,1
9862,emaila,1
9863,emailaj,1
9864,emailor,1
9865,emana,1
9866,emanatism,1
9867,emanație,1
9868,emancipa,1
9869,emancipație,1
9870,emarginatură,1
9871,emascula,1
9872,emasculație,1
9873,embargo,1
9874,emblematic,1
9875,emblemă,1
9876,embolic,1
9877,embolie,1
9878,emboligen,1
9879,embolism,1
9880,embolismic,1
32856,embor,0
9881,embriocardie,1
9882,embriogeneză,1
9883,embriogenie,1
9884,embriografie,1
9885,embriolog,1
9886,embriologic,1
9887,embriologie,1
9888,embrion,1
9889,embrionar,1
9890,embrionat,1
9891,embriopatie,1
9892,embriotomie,1
32857,emeletiu,0
9893,emenagog,1
9894,emendabil,1
9895,emendație,1
9896,emerge,1
9897,emergent,1
9898,emergență,1
9899,emeri,1
9900,emerit,1
9901,emersiune,1
9902,emetic,1
9903,emetină,1
9904,emetocatarctic,1
9905,emetrop,1
9906,emetropie,1
9907,emfatic,1
9908,emfază,1
9909,emfiteotic,1
9910,emfiteoză,1
9911,emfizem,1
9912,emfizematos,1
9913,emfractic,1
9914,emfraxie,1
32858,emiclic,0
9915,emigra,1
9916,emigrant,1
9917,emigrat,1
9918,emigrație,1
9919,eminamente,1
9920,eminent,1
9921,eminentisim,1
9922,eminență,1
9923,emir,1
9924,emirat,1
9925,emirian,1
9926,emisar,1
9927,emisferic,1
9928,emisferă,1
9929,emisiune,1
9930,emisiv,1
9931,emistih,1
9932,emitanță,1
9933,emite,1
9934,emitent,1
9935,emitor,1
9936,emolient,1
9937,emolument,1
9938,emolumentar,1
9939,emonctoriu,1
9940,emoncțiune,1
9941,emotiv,1
9942,emotivism,1
9943,emotivitate,1
9944,emoție,1
9945,emoționa,1
9946,emoționabil,1
9947,emoțional,1
9948,emoționant,1
9949,empatetic,1
9950,empatie,1
9951,empire,1
9952,empireumatic,1
9953,empiric,1
9954,empiriosimbolism,1
9955,empirism,1
9956,empirist,1
9957,emplastic,1
9958,emporiu,1
9959,emu,1
9960,emul,1
9961,emula,1
9962,emulativ,1
9963,emulator,1
9964,emulație,1
9965,emulsie,1
9966,emulsină,1
9967,emulsiona,1
9968,emulsionabil,1
9969,emulsionant,1
9970,emulsiv,1
9971,emulsor,1
9972,enantem,1
9973,enantic,1
9974,enantiomer,1
9975,enantiomorf,1
9976,enantiomorfie,1
9977,enantiomorfism,1
9978,enantiotrop,1
9979,enantiotropie,1
9980,enantioză,1
9981,enargit,1
9982,enarmonic,1
9983,enarmonie,1
9984,enartroză,1
9985,encarpă,1
9986,encefal,1
9987,encefalic,1
9988,encefalină,1
9989,encefalitic,1
9990,encefalită,1
9991,encefalocel,1
9992,encefalografie,1
9993,encefalogramă,1
9994,encefaloid,1
9995,encefalomalacie,1
9996,encefalomielită,1
9997,encefalopatie,1
9998,encefaloscop,1
9999,encefaloză,1
10000,enchimoză,1
10001,enciclic,1
10002,enciclică,1
10003,enciclopedic,1
10004,enciclopedie,1
10005,enciclopedism,1
10006,enciclopedist,1
10007,enclavă,1
10008,enclitic,1
10009,encliză,1
10010,encondrom,1
10011,endarterectomie,1
10012,endarterită,1
10013,endecagon,1
10014,endecasilab,1
10015,endecasilabic,1
10016,endemic,1
10017,endemicitate,1
10018,endemie,1
10019,endemism,1
10020,endoblast,1
10021,endoblastic,1
10022,endocard,1
10023,endocardic,1
10024,endocardită,1
10025,endocarp,1
10026,endocervicită,1
10027,endocraniu,1
10028,endocrin,1
10029,endocrinian,1
10030,endocrinologic,1
10031,endocrinologie,1
10032,endocrinopatie,1
10033,endocrinoterapie,1
10034,endoderm,1
10035,endodermic,1
10036,endoenzimă,1
10037,endofazie,1
10038,endofit,1
10039,endoflebită,1
10040,endogam,1
10041,endogamie,1
10042,endogen,1
10043,endogeneză,1
10044,endolimfă,1
10045,endometrial,1
10046,endometriom,1
10047,endometrioză,1
10048,endometrită,1
10049,endometru,1
10050,endomitoză,1
10051,endomorfism,1
10052,endonazal,1
10053,endoparazit,1
10054,endopericardită,1
10055,endoplasmatic,1
10056,endoplasmă,1
10057,endoplastă,1
10058,endoreic,1
10059,endosarc,1
10060,endoschelet,1
10061,endoscop,1
10062,endoscopic,1
10063,endoscopie,1
10064,endosmometru,1
10065,endosmotic,1
10066,endosmoză,1
10067,endosperm,1
10068,endotelial,1
10069,endoteliom,1
10070,endotelită,1
10071,endoteliu,1
10072,endotermic,1
10073,endotermie,1
10074,endotoxină,1
10075,eneadă,1
10076,eneagon,1
10077,eneagonal,1
10078,eneolitic,1
10079,energetic,1
10080,energetician,1
10081,energetică,1
10082,energetist,1
10083,energic,1
10084,energie,1
10085,energizant,1
10086,energometru,1
10087,energumen,1
10088,enerva,1
10089,enervant,1
10090,enfeu,1
10091,engastrimit,1
10092,engineering,1
32859,englez,0
10093,engobă,1
32860,engolpion,0
10094,engramă,1
10095,enigmatic,1
10096,enigmă,1
10097,enjambament,1
10098,enocianină,1
10099,enofil,1
10100,enoftalmie,1
10101,enolază,1
10102,enolic,1
10103,enolizare,1
10104,enolog,1
10105,enologic,1
10106,enologie,1
10107,enoptromanție,1
32861,enorie,0
10108,enorm,1
10109,enormitate,1
10110,enostoză,1
10111,enotehnică,1
10112,ensiform,1
10113,enstatit,1
10114,entalpie,1
10115,entelehie,1
10116,enteralgie,1
10117,enterectomie,1
10118,enteric,1
10119,enterită,1
10120,enteroanastomoză,1
10121,enterobacterie,1
10122,enterocel,1
10123,enterocenteză,1
10124,enterochinază,1
10125,enterocliză,1
10126,enterococ,1
10127,enterocolită,1
10128,enterogastrită,1
10129,enterogastronă,1
10130,enterohemoragie,1
10131,enterohepatită,1
10132,enterologie,1
10133,enteropatie,1
10134,enteropexie,1
10135,enteroptoză,1
10136,enteroragie,1
10137,enterorenal,1
10138,enterospasm,1
10139,enterostenoză,1
10140,enterostomie,1
10141,enterotom,1
10142,enterotomie,1
10143,entimemă,1
10144,entitate,1
10145,entomofag,1
10146,entomofil,1
10147,entomofilie,1
10148,entomofit,1
10149,entomografie,1
10150,entomologic,1
10151,entomologie,1
10152,entomologist,1
10153,entomostraceu,1
10154,entorsă,1
10155,entozoar,1
10156,entrată,1
10157,entrefilet,1
10158,entrelacs,1
10159,entropic,1
10160,entropie,1
10161,entropion,1
10162,entuziasm,1
10163,entuziasma,1
10164,entuziast,1
10165,entuziastic,1
10166,enucleare,1
10167,enucleație,1
10168,enumera,1
10169,enumerabil,1
10170,enumerativ,1
10171,enumerație,1
10172,enunța,1
10173,enunțiativ,1
10174,enuretic,1
10175,enurezis,1
10176,enzimatic,1
10177,enzimologie,1
10178,enzimopatie,1
10179,enzimă,1
10180,enzootic,1
10181,enzootie,1
10182,eoantrop,1
10183,eocen,1
10184,eolian,1
10185,eolit,1
10186,eolitic,1
10187,eolotrop,1
10188,eolotropie,1
10189,eon,1
10190,eozinocit,1
10191,eozinofil,1
10192,eozinofilie,1
10193,eozinopenie,1
10194,eozină,1
10195,epactă,1
10196,epagogic,1
10197,epanaforă,1
10198,epanalepsă,1
10199,epandaj,1
10200,epaniol,1
10201,epanodă,1
10202,epanșament,1
32862,eparhie,0
32863,eparhiot,0
10203,eparven,1
10204,epata,1
10205,epatant,1
10206,epavă,1
10207,ependim,1
10208,ependimar,1
10209,ependimită,1
10210,epentetic,1
10211,epenteză,1
10212,epeu,1
10213,epibat,1
10214,epic,1
10215,epicard,1
10216,epicardită,1
10217,epicarp,1
10218,epicen,1
10219,epicentric,1
10220,epicentru,1
10221,epicheremă,1
10222,epicicloidal,1
10223,epicicloidă,1
10224,epiciclu,1
10225,epicondil,1
10226,epicondilită,1
10227,epicontinental,1
10228,epicotil,1
10229,epicraniu,1
10230,epicriză,1
10231,epicureu,1
10232,epicurian,1
10233,epicurism,1
10234,epică,1
10235,epidemic,1
10236,epidemie,1
10237,epidemiologic,1
10238,epidemiologie,1
10239,epidermic,1
10240,epidermită,1
10241,epidermofiție,1
10242,epidermoid,1
10243,epidermoidal,1
10244,epidermoliză,1
10245,epidermomicoză,1
10246,epidermă,1
10247,epidiascop,1
10248,epidictic,1
10249,epididim,1
10250,epididimectomie,1
10251,epididimită,1
10252,epididimotomie,1
10253,epidot,1
10254,epifenomen,1
10255,epifenomenalism,1
10256,epifenomenist,1
10257,epifil,1
10258,epifit,1
10259,epifitie,1
10260,epifizar,1
10261,epifizită,1
10262,epifiză,1
10263,epifonem,1
10264,epiforă,1
10265,epifrază,1
10266,epigastralgie,1
10267,epigastric,1
10268,epigastru,1
10269,epigenetic,1
10270,epigeneză,1
10271,epigenie,1
10272,epigeu,1
10273,epigin,1
10274,epiginie,1
10275,epiglotită,1
10276,epiglotă,1
10277,epigon,1
10278,epigonism,1
10279,epigraf,1
10280,epigrafic,1
10281,epigrafie,1
10282,epigrafist,1
10283,epigramatic,1
10284,epigramatist,1
10285,epigramă,1
10286,epila,1
10287,epilator,1
10288,epilație,1
10289,epilepsie,1
10290,epileptic,1
10291,epileptiform,1
10292,epileptogen,1
10293,epileptoid,1
10294,epilog,1
10295,epiloga,1
10296,epilogism,1
10297,epimonă,1
10298,epinefrină,1
10299,epinetă,1
32864,epipitidă,0
10300,epiplocă,1
10301,epiplon,1
10302,epirogeneză,1
10303,epirogenic,1
10304,epirot,1
32865,episcop,0
10305,episcopal,1
10306,episcopat,1
10307,episcopic,1
32866,episcopie,0
10308,episerie,1
10309,episilogism,1
10310,episod,1
10311,episodic,1
10312,episperm,1
32867,epistat,0
10313,epistaxis,1
10314,epistemologic,1
10315,epistemologie,1
10316,epistil,1
10317,epistilbit,1
10318,epistolar,1
10319,epistoler,1
32868,epistolie,0
10320,epistolier,1
10321,epistolografie,1
10322,epistolă,1
10323,epistrofă,1
10324,epitaf,1
10325,epitalam,1
10326,epitelial,1
10327,epiteliom,1
10328,epiteliu,1
10329,epitermal,1
10330,epitet,1
10331,epitetic,1
10332,epiteză,1
10333,epitimie,1
10334,epitomator,1
32869,epitrop,0
10335,epitră,1
10336,epizeuxis,1
10337,epizoar,1
10338,epizootic,1
10339,epizootie,1
10340,epocă,1
10341,epodă,1
10342,epolet,1
10343,eponim,1
10344,eponimie,1
10345,eponj,1
10346,epopee,1
10347,epopeic,1
10348,eprubetă,1
10349,epruvetă,1
10350,epsomit,1
10351,epuiza,1
10352,epuizabil,1
10353,epuizant,1
10354,epura,1
10355,epurativ,1
10356,epurator,1
10357,epurație,1
10358,epură,1
10359,epuvantabil,1
10360,eradica,1
10361,eradicabil,1
10362,eradicație,1
10363,erasmic,1
10364,eratic,1
10365,erată,1
10366,erbacee,1
10367,erbaceu,1
10368,erbicid,1
10369,erbiu,1
10370,erbivor,1
10371,erboriza,1
10372,erborizație,1
10373,erect,1
10374,erectil,1
10375,erectilitate,1
10376,erector,1
10377,erecție,1
10378,erede,1
10379,ereditar,1
10380,ereditate,1
10381,eredobiologie,1
10382,eredopatie,1
10383,eredosifilis,1
10384,eredosifilitic,1
10385,eremit,1
10386,eremitic,1
10387,erepsină,1
32870,eres,0
10388,eresipelă,1
32871,erete,0
32872,eretic,0
10389,eretical,1
32873,ereticesc,0
10390,eretism,1
10391,ereutofobie,1
10392,erezie,1
10393,erg,1
10394,ergastoplasmă,1
10395,ergativ,1
10396,ergocalciferol,1
10397,ergograf,1
10398,ergol,1
10399,ergometric,1
10400,ergometrie,1
10401,ergometrină,1
10402,ergometru,1
10403,ergonomic,1
10404,ergonomie,1
10405,ergonomist,1
10406,ergosterină,1
10407,ergosterol,1
10408,ergot,1
10409,ergotamină,1
10410,ergoterapeut,1
10411,ergoterapie,1
10412,ergotină,1
10413,ergotism,1
10414,ergotoxină,1
32874,erhă,0
32875,erisipelas,0
10415,eristic,1
10416,eritaj,1
10417,eritem,1
10418,eritematos,1
10419,eritremie,1
10420,eritrină,1
10421,eritrită,1
10422,eritroblast,1
10423,eritroblastemie,1
10424,eritroblastopenie,1
10425,eritroblastoză,1
10426,eritrocit,1
10427,eritrocitoză,1
10428,eritrodermie,1
10429,eritrofobie,1
10430,eritroleucemie,1
10431,eritroleucoză,1
10432,eritromicină,1
10433,eritropatie,1
10434,eritropenie,1
10435,eritropoieză,1
10436,eritropsie,1
10437,eritropsină,1
10438,erizipel,1
10439,erizipelatos,1
10440,erizipelă,1
10441,ermetic,1
10442,ermeticamente,1
10443,ermetism,1
10444,ermetiza,1
10445,ermitaj,1
10446,eroare,1
10447,eroda,1
10448,erodat,1
32876,erodiu,0
10449,erogație,1
10450,erogen,1
10451,eroic,1
10452,eroicitate,1
10453,eroicomic,1
10454,eroină,1
10455,eroism,1
10456,eroitate,1
10457,eroneu,1
10458,eros,1
10459,erotematic,1
10460,erotic,1
10461,erotică,1
32877,erotimie,0
10462,erotism,1
10463,erotologie,1
10464,erotoman,1
10465,erotomaniac,1
10466,erotomanie,1
10467,erou,1
10468,eroziune,1
10469,eroziv,1
10470,erpetografic,1
10471,erpetografie,1
10472,erpetolog,1
10473,erpetologic,1
10474,erpetologie,1
10475,erpetologist,1
10476,eruciform,1
10477,eructație,1
10478,erudit,1
10479,erudiție,1
10480,erupe,1
10481,eruptiv,1
10482,eruptivism,1
10483,erupție,1
10484,eră,1
10485,escadrilă,1
10486,escadron,1
10487,escadră,1
10488,escalada,1
10489,escaladă,1
10490,escalator,1
10491,escalop,1
10492,escală,1
10493,escamota,1
10494,escamotabil,1
10495,escapadă,1
10496,escapism,1
10497,escapist,1
10498,escarmușă,1
10499,escarotic,1
10500,escarpen,1
10501,escarpă,1
10502,escară,1
10503,escatologic,1
10504,escatologie,1
10505,eschilă,1
10506,eschimos,1
10507,eschisă,1
10508,eschiva,1
10509,eschivă,1
10510,escontor,1
10511,escopetă,1
10512,escorta,1
10513,escortor,1
10514,escortă,1
10515,escroc,1
10516,escroca,1
10517,escrocherie,1
10518,escuadă,1
10519,esculap,1
10520,esculină,1
10521,eseiaj,1
10522,eseior,1
10523,eseist,1
10524,eseistic,1
10525,eseistică,1
10526,esențial,1
10527,esențialitate,1
10528,esențialmente,1
10529,esență,1
10530,eseu,1
10531,esofag,1
10532,esofagectomie,1
10533,esofagian,1
10534,esofagism,1
10535,esofagită,1
10536,esofagoplastie,1
10537,esofagoscop,1
10538,esofagoscopie,1
10539,esofagostomie,1
